title_index,level,organization,organization_link,rating,rating_count,course_type,skills,instructors,links
499,,University of Illinois Urbana-Champaign,https://www.coursera.org/partners/illinois,4.8,2649,course,"['Water Resources', 'Demography', 'Economics', 'Water Resource Management', 'Energy and Utilities', 'Sustainable Development', 'Sustainability Standards', 'Environmental Resource Management', 'Sustainable Engineering', 'Environmental Policy', 'Environment', 'Climate Change Adaptation', 'Social Sciences', 'Environmental Science']",['Dr. Jonathan Tomkin'],['https://www.coursera.org/instructor/jonathantomkin']
726,Beginner level,University of Illinois Urbana-Champaign,https://www.coursera.org/partners/illinois,4.8,96,course,"['Leadership', 'Project Management Life Cycle', 'Business Communication', 'Waterfall Methodology', 'Project Management', 'Emotional Intelligence', 'Self-Awareness', 'Organizational Leadership', 'Decision Making', 'Relationship Building', 'Teamwork', 'Business Ethics', 'Leadership and Management', 'Business Leadership']","['Gies College of Business', 'University of Illinois']",['https://www.coursera.org/instructor/gies']
673,Intermediate level,Rice University,https://www.coursera.org/partners/rice,4.7,333,course,"['Language Competency', 'Patient-centered Care', 'Patient Communication', 'Diagnostic Tests', 'Vocabulary', 'Grammar', 'Patient Education And Counseling', 'Spanish Language', 'Cultural Diversity', 'Medical Terminology']",['Maria Victoria Abad Rabat'],['https://www.coursera.org/instructor/~30368993']
476,,Columbia University,https://www.coursera.org/partners/columbia,4.9,1680,course,"['Finance', 'Market Liquidity', 'Balance Sheet', 'International Finance', 'Financial Systems', 'Market Dynamics', 'Financial Market', 'Capital Markets', 'Payment Systems', 'Derivatives', 'Banking', 'Economics', 'Financial Regulation']",['Perry G Mehrling'],['https://www.coursera.org/instructor/~3149120']
455,Beginner level,Stanford University,https://www.coursera.org/partners/stanford,4.8,176,course,"['Water Sustainability', 'Emerging Technologies', 'Environment', 'Environmental Science', 'Waste Minimization', 'Sustainable Development', 'Climate Change Mitigation', 'Sustainable Technologies', 'Sustainability Standards', 'Pollution Prevention', 'Innovation', 'Nutrition and Diet', 'Food and Beverage']","['Maya Adam', 'MD']",['https://www.coursera.org/instructor/madam']
122,Beginner level,Coursera Instructor Network,https://www.coursera.org/partners/coursera-instructor-network,4.6,83,course,"['Operational Efficiency', 'Corrective and Preventive Action (CAPA)', 'Product Quality (QA/QC)', 'Continuous Improvement Process', 'Proactivity', 'Complex Problem Solving', 'Root Cause Analysis', 'Process Improvement', 'Operational Excellence']","['Luca Berton', 'Starweaver']","['https://www.coursera.org/instructor/~152261633', 'https://www.coursera.org/instructor/~141793623', 'https://www.coursera.org/instructor/~152261633', 'https://www.coursera.org/instructor/~141793623']"
737,,University of Virginia,https://www.coursera.org/partners/uva,4.7,705,course,"['Business Strategy', 'New Business Development', 'Innovation', 'Market Opportunities', 'Strategic Thinking', 'Risk Management', 'Competitive Analysis', 'Market Dynamics', 'Business Valuation', 'Strategic Decision-Making', 'Mergers & Acquisitions', 'Organizational Strategy', 'Growth Strategies']","['Michael Lenox', 'Jared Harris']","['https://www.coursera.org/instructor/lenox', 'https://www.coursera.org/instructor/harris', 'https://www.coursera.org/instructor/lenox', 'https://www.coursera.org/instructor/harris']"
284,,Goldman Sachs,https://www.coursera.org/partners/goldmansachs,4.7,1236,course,"['Entrepreneurial Finance', 'Small Business Accounting', 'Financial Analysis', 'Financial Statement Analysis', 'Financial Accounting', 'Financial Management', 'Business Metrics', 'Business Acumen', 'Balance Sheet', 'Income Statement', 'Financial Statements']","['Goldman Sachs 10', '000 Women', 'Edward David', 'Anne Donnellon', 'Michael Fetters', 'Geetha Krishnan', 'Mori Taheripour', 'Sarah Underwood']","['https://www.coursera.org/instructor/goldmansachs10000women', 'https://www.coursera.org/instructor/edward-david', 'https://www.coursera.org/instructor/anne-donnellon1', 'https://www.coursera.org/instructor/michael-fetters', 'https://www.coursera.org/instructor/geetha-krishnan1', 'https://www.coursera.org/instructor/mori-taheripour', 'https://www.coursera.org/instructor/sarah-underwood', 'https://www.coursera.org/instructor/goldmansachs10000women', 'https://www.coursera.org/instructor/edward-david', 'https://www.coursera.org/instructor/anne-donnellon1', 'https://www.coursera.org/instructor/michael-fetters', 'https://www.coursera.org/instructor/geetha-krishnan1', 'https://www.coursera.org/instructor/mori-taheripour', 'https://www.coursera.org/instructor/sarah-underwood']"
190,,Johns Hopkins University,https://www.coursera.org/partners/jhu,4.7,248,course,"['Regression Analysis', 'Advanced Analytics', 'Image Analysis', 'Correlation Analysis', 'Magnetic Resonance Imaging', 'Statistical Methods', 'Statistical Analysis', 'Neurology', 'Network Analysis', 'Matlab', 'Time Series Analysis and Forecasting', 'Medical Imaging', 'Statistical Modeling', 'Analytical Skills', 'Design Strategies', 'Machine Learning Algorithms', 'Statistical Inference', 'Psychology', 'Data Analysis']","['Martin Lindquist', 'PhD', 'MSc', 'Tor Wager', 'PhD']","['https://www.coursera.org/instructor/martinlindquist', 'https://www.coursera.org/instructor/~7303121', 'https://www.coursera.org/instructor/martinlindquist', 'https://www.coursera.org/instructor/~7303121']"
514,Beginner level,Tableau Learning Partner,https://www.coursera.org/partners/tableau,4.8,286,course,"['Data Integration', 'Business Intelligence', 'Business Analytics', 'Performance Tuning', 'Data Processing', 'Data Cleansing', 'Dashboard', 'Data Transformation', 'Tableau Software', 'Data Visualization Software']",['Tableau Learning Partner Instructor'],['https://www.coursera.org/instructor/~136272031']
283,Beginner level,Universiteit Leiden,https://www.coursera.org/partners/leiden,4.7,383,course,"['Governance', 'Socioeconomics', 'Global Marketing', 'Sustainable Development', 'International Relations', 'Sociology', 'Policty Analysis', 'Research', 'and Development', 'Political Sciences', 'Economic Development', 'Economics', 'Cultural Diversity', 'Analysis']",['Richard Thomas Griffiths'],['https://www.coursera.org/instructor/rtgriffithgs']
285,Beginner level,Google,https://www.coursera.org/partners/google,4.6,2155,course,"['Web Analytics and SEO', 'Marketing Analytics', 'Data Visualization', 'Data Analysis', 'A/B Testing', 'Spreadsheet Software', 'Return On Investment', 'Data Presentation', 'Performance Measurement', 'Google Ads', 'Digital Marketing', 'Google Analytics', 'Pivot Tables And Charts', 'Marketing', 'Key Performance Indicators (KPIs)', 'Marketing Budgets', 'Media Planning', 'Stakeholder Communications']",,
323,Beginner level,Amazon,https://www.coursera.org/partners/amazon,4.4,24,course,"['Restful API', 'Application Programming Interface (API)', 'Javascript', 'Model View Controller', 'Spring Boot', 'Front-End Web Development', 'Responsive Web Design', 'Amazon Web Services', 'Server Side', 'Full-Stack Web Development', 'Web Applications', 'Back-End Web Development', 'Application Deployment', 'Web Services', 'HTML and CSS', 'Web Development', 'Spring Framework']",['Amazon'],['https://www.coursera.org/instructor/~163527311']
724,Beginner level,Alfaisal University | KLD,https://www.coursera.org/partners/au,4.7,161,course,"['Composure', 'Public Speaking', 'Communication', 'Verbal Communication Skills']",['Alfaisal.KLD'],['https://www.coursera.org/instructor/~106946985']
41,,University of Pennsylvania,https://www.coursera.org/partners/penn,4.8,654,course,"['Public Policies', 'Economics', 'Market Dynamics', 'Business Economics', 'Market Analysis', 'Socioeconomics', 'Policty Analysis', 'Research', 'and Development', 'Supply And Demand']",['Rebecca Stein'],['https://www.coursera.org/instructor/~248242']
722,Intermediate level,Johns Hopkins University,https://www.coursera.org/partners/jhu,4.8,3951,course,"['Business Modeling', 'Mathematical Modeling', 'Microsoft Excel', 'Operations Research', 'Complex Problem Solving', 'Process Optimization', 'Statistical Methods', 'Risk Analysis', 'Predictive Analytics', 'Statistical Analysis', 'Business Analytics', 'Financial Analysis', 'Resource Allocation', 'Regression Analysis', 'Transportation Operations', 'Linear Algebra', 'Analysis', 'Data Modeling', 'Risk Modeling', 'Business Process Modeling']","['Joseph W. Cutrone', 'PhD']",['https://www.coursera.org/instructor/josephcutrone']
603,Beginner level,Rice University,https://www.coursera.org/partners/rice,4.8,843,course,"['Stress Management', 'Persistence', 'Resilience', 'Personal Development', 'Self-Awareness', 'Overcoming Obstacles', 'Mental Health', 'Mental Concentration', 'Cognitive flexibility', 'Patience', 'Mindfulness', 'Emotional Intelligence']",['Dr. Elizabeth Slator'],['https://www.coursera.org/instructor/~58936390']
322,Intermediate level,Coursera Instructor Network,https://www.coursera.org/partners/coursera-instructor-network,4.8,105,course,"['Change Management', 'Business Leadership', 'Leadership and Management', 'Leadership', 'Employee Engagement', 'Self-Awareness', 'People Management', 'Coaching', 'Cognitive flexibility', 'Leadership Development', 'Performance Management', 'Emotional Intelligence', 'Team Leadership', 'Team Management', 'Adaptability']",['Mariaan Van Zyl'],['https://www.coursera.org/instructor/~136918450']
129,Intermediate level,University of Colorado Boulder,https://www.coursera.org/partners/boulder,4.5,257,course,,"['Anne Dougherty', 'Jem Corcoran']","['https://www.coursera.org/instructor/~2646248', 'https://www.coursera.org/instructor/~65040673', 'https://www.coursera.org/degrees/ms-artificial-intelligence-boulder', 'https://www.coursera.org/degrees/master-of-science-data-science-boulder', 'https://www.coursera.org/degrees/data-science-boulder']"
328,Beginner level,University of Colorado System,https://www.coursera.org/partners/cusystem,4.6,14,course,"['Active Listening', 'Business Transformation', 'Cross-Functional Collaboration', 'Strategic Leadership', 'Leadership', 'Empathy', 'Overcoming Obstacles', 'Decision Making', 'Teamwork', 'Self-Awareness', 'Cross-Functional Team Leadership', 'Adaptability', 'Personal Development', 'Business Leadership', 'Crisis Management']",['Oxana Trotsenko'],['https://www.coursera.org/instructor/oxanatrotsenko']
581,Beginner level,Copenhagen Business School,https://www.coursera.org/partners/cbs,4.3,1172,course,"['Digital Transformation', 'Banking', 'Financial Regulations', 'Mobile Banking', 'International Finance', 'FinTech', 'Financial Services', 'Emerging Technologies', 'Financial Market', 'Fundraising and Crowdsourcing', 'Payment Systems', 'Regulatory Requirements']","['Jonas Hedman', 'Stefan Henningsson']","['https://www.coursera.org/instructor/~28664900', 'https://www.coursera.org/instructor/~28665259']"
288,Beginner level,Meta,https://www.coursera.org/partners/meta,4.8,2552,course,"['Copywriting', 'Advertising', 'Content Creation', 'Campaign Management', 'Target Audience', 'Brand Management', 'Social Media', 'Data Collection', 'Marketing Materials', 'Social Media Campaigns', 'Information Privacy', 'Paid media', 'Social Media Content', 'Digital Advertising', 'Social Media Marketing', 'Facebook', 'Instagram']",['Daniel Kob'],['https://www.coursera.org/instructor/dan-kob']
366,Intermediate level,Emory University,https://www.coursera.org/partners/emory,4.4,470,course,"['Financial Acumen', 'Financial Statements', 'Income Statement', 'Return On Investment', 'Microsoft Excel', 'Investment Management', 'Balance Sheet', 'Accounting', 'Financial Statement Analysis', 'Cash Flows', 'Risk Management', 'Finance', 'Financial Analysis', 'Financial Management']",['Thomas Smith'],['https://www.coursera.org/instructor/tomsmith']
617,Intermediate level,University of Minnesota,https://www.coursera.org/partners/minnesota,4.7,7441,course,"['Software Development Methodologies', 'User Story', 'Agile Project Management', 'Sprint Retrospectives', 'Scrum (Software Development)', 'Backlogs', 'Continuous Integration', 'Sprint Planning', 'Test Driven Development (TDD)', 'Agile Methodology', 'Agile Software Development']",['Praveen Mittal'],['https://www.coursera.org/instructor/praveen-mittal']
378,Beginner level,Google,https://www.coursera.org/partners/google,4.8,7387,course,"['Digital Marketing', 'Search Engine Optimization', 'Marketing Strategies', 'Google Ads', 'Keyword Research', 'Marketing', 'Pay Per Click Advertising', 'Target Audience', 'Web Analytics and SEO', 'Search Engine Marketing', 'Customer Engagement', 'Advertising']",,
344,Intermediate level,Microsoft,https://www.coursera.org/partners/microsoft,4.7,13,course,"['Artificial Intelligence', 'Business Reporting', 'Interactive Data Visualization', 'Data Ethics', 'Data Storytelling', 'Dashboard', 'Data Analysis', 'Data Visualization Software', 'Data-Driven Decision-Making', 'Data Presentation', 'Storytelling', 'Data Visualization', 'Generative AI', 'Infographics', 'Responsible AI']",['Microsoft'],['https://www.coursera.org/instructor/microsoft']
530,Beginner level,Yale University,https://www.coursera.org/partners/yale,4.8,31504,course,"['Financial Market', 'Banking', 'Business Risk Management', 'Capital Markets', 'Finance', 'Insurance', 'Behavioral Economics', 'Financial Regulation', 'Investment Banking', 'Derivatives', 'Corporate Finance', 'Market Dynamics', 'Financial Services', 'Underwriting', 'Governance', 'Securities (Finance)', 'Mortgage Loans', 'Risk Management']",['Robert Shiller'],['https://www.coursera.org/instructor/bobshiller']
